Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-11-11T04:24:38.150Z","Included","grok-code-fast-1","Yes","0","544","66304","46","66894","0.002"
"2025-11-11T04:24:34.514Z","Included","grok-code-fast-1","Yes","0","63","170112","132","170307","0.004"
"2025-11-11T04:24:25.432Z","Included","grok-code-fast-1","Yes","0","96","169920","87","170103","0.004"
"2025-11-11T04:24:17.722Z","Included","grok-code-fast-1","Yes","0","216","169536","171","169923","0.004"
"2025-11-11T04:24:07.232Z","Included","grok-code-fast-1","Yes","0","75","169344","105","169524","0.004"
"2025-11-11T04:23:58.521Z","Included","grok-code-fast-1","Yes","0","53","169088","216","169357","0.004"
"2025-11-11T04:23:30.877Z","Included","grok-code-fast-1","Yes","0","288","168704","92","169084","0.004"
"2025-11-11T04:23:11.057Z","Included","grok-code-fast-1","Yes","0","830","167808","70","168708","0.004"
"2025-11-11T04:23:00.693Z","Included","grok-code-fast-1","Yes","0","486","166528","783","167797","0.01"
"2025-11-11T04:22:38.747Z","Included","grok-code-fast-1","Yes","0","1090","165376","68","166534","0.004"
"2025-11-11T04:22:24.214Z","Errored, No Charge","grok-code-fast-1","Yes","0","1130","163008","1245","165383","0.01"
"2025-11-11T04:21:59.713Z","Included","grok-code-fast-1","Yes","0","720","160960","1313","162993","0.01"
"2025-11-11T04:21:48.258Z","Included","grok-code-fast-1","Yes","0","759","159168","904","160831","0.01"
"2025-11-11T04:21:25.667Z","Included","grok-code-fast-1","Yes","0","715","158400","80","159195","0.004"
"2025-11-11T04:21:18.353Z","Included","grok-code-fast-1","Yes","0","817","157504","68","158389","0.004"
"2025-11-11T04:21:09.904Z","Included","grok-code-fast-1","Yes","0","122","157312","67","157501","0.004"
"2025-11-11T04:20:59.802Z","Included","grok-code-fast-1","Yes","0","151896","5248","150","157294","0.04"
"2025-11-11T04:20:02.671Z","Included","grok-code-fast-1","Yes","0","25","65856","464","66345","0.002"
"2025-11-11T04:19:59.049Z","Included","grok-code-fast-1","Yes","0","129","65664","60","65853","0.002"
"2025-11-11T04:19:50.621Z","Included","grok-code-fast-1","Yes","0","353","65280","62","65695","0.002"
"2025-11-11T04:19:45.462Z","Included","grok-code-fast-1","Yes","0","225","64832","227","65284","0.002"
"2025-11-11T04:19:41.925Z","Included","grok-code-fast-1","Yes","0","183","64576","87","64846","0.002"
"2025-11-11T04:19:35.876Z","Errored, No Charge","grok-code-fast-1","Yes","0","97","64448","79","64624","0.002"
"2025-11-11T04:19:26.627Z","Included","grok-code-fast-1","Yes","0","409","63872","158","64439","0.002"
"2025-11-11T04:19:11.973Z","Included","grok-code-fast-1","Yes","0","248","63296","329","63873","0.002"
"2025-11-11T04:19:02.433Z","Included","grok-code-fast-1","Yes","0","224","62976","92","63292","0.002"
"2025-11-11T04:18:54.253Z","Included","grok-code-fast-1","Yes","0","231","62656","98","62985","0.002"
"2025-11-11T04:18:46.020Z","Included","grok-code-fast-1","Yes","0","222","62336","100","62658","0.002"
"2025-11-11T04:18:37.882Z","Included","grok-code-fast-1","Yes","0","222","62016","100","62338","0.002"
"2025-11-11T04:18:30.079Z","Included","grok-code-fast-1","Yes","0","190","61760","90","62040","0.002"
"2025-11-11T04:18:19.249Z","Included","grok-code-fast-1","Yes","0","218","61440","98","61756","0.002"
"2025-11-11T04:18:10.618Z","Included","grok-code-fast-1","Yes","0","233","61120","94","61447","0.002"
"2025-11-11T04:18:02.751Z","Included","grok-code-fast-1","Yes","0","190","60864","92","61146","0.002"
"2025-11-11T04:17:53.818Z","Included","grok-code-fast-1","Yes","0","216","60544","100","60860","0.002"
"2025-11-11T04:17:44.636Z","Included","grok-code-fast-1","Yes","0","289","60160","94","60543","0.002"
"2025-11-11T04:17:40.056Z","Included","grok-code-fast-1","Yes","0","244","59840","100","60184","0.002"
"2025-11-11T04:17:31.153Z","Included","grok-code-fast-1","Yes","0","212","59584","72","59868","0.002"
"2025-11-11T04:17:21.997Z","Included","grok-code-fast-1","Yes","0","242","59264","98","59604","0.002"
"2025-11-11T04:17:12.899Z","Included","grok-code-fast-1","Yes","0","227","58944","104","59275","0.002"
"2025-11-11T04:17:08.576Z","Included","grok-code-fast-1","Yes","0","481","58368","100","58949","0.002"
"2025-11-11T04:16:59.467Z","Included","grok-code-fast-1","Yes","0","291","57984","77","58352","0.002"
"2025-11-11T04:16:48.896Z","Included","grok-code-fast-1","Yes","0","2070","55808","118","57996","0.002"
"2025-11-11T04:16:29.129Z","Included","grok-code-fast-1","Yes","0","512","54016","1283","55811","0.004"
"2025-11-11T04:16:22.417Z","Included","grok-code-fast-1","Yes","0","252","53440","340","54032","0.002"
"2025-11-11T04:16:16.980Z","Errored, No Charge","grok-code-fast-1","Yes","0","266","53120","78","53464","0.001"
"2025-11-11T04:16:06.460Z","Included","grok-code-fast-1","Yes","0","289","52480","332","53101","0.002"
"2025-11-11T04:15:56.031Z","Included","grok-code-fast-1","Yes","0","883","51392","218","52493","0.002"
"2025-11-11T04:15:42.798Z","Included","grok-code-fast-1","Yes","0","1134","49600","699","51433","0.003"
"2025-11-11T04:15:34.620Z","Included","grok-code-fast-1","Yes","0","372","48192","1016","49580","0.003"
"2025-11-11T04:15:27.506Z","Errored, No Charge","grok-code-fast-1","Yes","0","166","47936","78","48180","0.001"
"2025-11-11T04:15:13.345Z","Included","grok-code-fast-1","Yes","0","335","47424","192","47951","0.002"
"2025-11-11T04:15:02.708Z","Included","grok-code-fast-1","Yes","0","1222","46016","218","47456","0.002"
"2025-11-11T04:14:52.258Z","Included","grok-code-fast-1","Yes","0","605","44416","1002","46023","0.003"
"2025-11-11T04:14:42.630Z","Errored, No Charge","grok-code-fast-1","Yes","0","148","44224","78","44450","0.001"
"2025-11-11T04:14:30.303Z","Included","grok-code-fast-1","Yes","0","322","43712","181","44215","0.001"
"2025-11-11T04:14:07.228Z","Included","grok-code-fast-1","Yes","0","1235","42240","240","43715","0.002"
"2025-11-11T04:13:45.847Z","Included","grok-code-fast-1","Yes","0","671","40448","1117","42236","0.003"
"2025-11-11T04:13:37.471Z","Included","grok-code-fast-1","Yes","0","105","39680","606","40391","0.002"
"2025-11-11T04:13:25.784Z","Included","grok-code-fast-1","Yes","0","166","39424","117","39707","0.001"
"2025-11-11T04:13:12.626Z","Included","grok-code-fast-1","Yes","0","493","38784","57","39334","0.001"
"2025-11-11T04:13:05.682Z","Included","grok-code-fast-1","Yes","0","589","38144","54","38787","0.001"
"2025-11-11T04:13:05.056Z","Included","grok-code-fast-1","Yes","0","253","155968","307","156528","0.004"
"2025-11-11T04:12:54.943Z","Included","grok-code-fast-1","Yes","0","112","155776","104","155992","0.004"
"2025-11-11T04:12:51.545Z","Included","grok-code-fast-1","Yes","0","436","37632","47","38115","0.001"
"2025-11-11T04:12:43.331Z","Included","grok-code-fast-1","Yes","0","122","155520","104","155746","0.004"
"2025-11-11T04:12:25.793Z","Errored, No Charge","grok-code-fast-1","Yes","0","50","37568","47","37665","0.001"
"2025-11-11T04:12:01.014Z","Included","grok-code-fast-1","Yes","0","66","155328","151","155545","0.004"
"2025-11-11T04:11:54.935Z","Errored, No Charge","grok-code-fast-1","Yes","0","77","37440","58","37575","0.001"
"2025-11-11T04:11:52.645Z","Included","grok-code-fast-1","Yes","0","61","155200","78","155339","0.004"
"2025-11-11T04:11:42.655Z","Included","grok-code-fast-1","Yes","0","238","154880","87","155205","0.004"
"2025-11-11T04:11:24.121Z","Errored, No Charge","grok-code-fast-1","Yes","0","49","37376","48","37473","0.001"
"2025-11-11T04:11:23.439Z","Included","grok-code-fast-1","Yes","0","146460","8320","106","154886","0.04"
"2025-11-11T04:11:17.568Z","Included","grok-code-fast-1","Yes","0","1737","35584","50","37371","0.001"
"2025-11-11T04:11:13.799Z","Included","grok-code-fast-1","Yes","0","138","154304","178","154620","0.004"
"2025-11-11T04:11:11.187Z","Included","grok-code-fast-1","Yes","0","1222","34304","48","35574","0.001"
"2025-11-11T04:11:05.799Z","Included","grok-code-fast-1","Yes","0","153","34048","57","34258","0.001"
"2025-11-11T04:11:03.368Z","Included","grok-code-fast-1","Yes","0","84","154112","113","154309","0.004"
"2025-11-11T04:10:55.158Z","Included","grok-code-fast-1","Yes","0","11775","22144","44","33963","0.003"
"2025-11-11T04:10:53.679Z","Included","grok-code-fast-1","Yes","0","13735","8320","58","22113","0.004"
"2025-11-11T04:10:49.969Z","Included","grok-code-fast-1","Yes","0","68","153920","129","154117","0.004"
"2025-11-11T04:10:23.626Z","Included","grok-code-fast-1","Yes","0","303","153536","92","153931","0.004"
"2025-11-11T04:10:11.437Z","Errored, No Charge","grok-code-fast-1","Yes","0","81","153408","71","153560","0.004"
"2025-11-11T04:09:49.300Z","Included","grok-code-fast-1","Yes","0","230","153088","109","153427","0.004"
"2025-11-11T04:09:27.255Z","Included","grok-code-fast-1","Yes","0","294","152704","103","153101","0.004"
"2025-11-11T04:09:04.297Z","Included","grok-code-fast-1","Yes","0","314","152320","96","152730","0.004"
"2025-11-11T04:08:55.064Z","Errored, No Charge","grok-code-fast-1","Yes","0","1095","151168","98","152361","0.004"
"2025-11-11T04:08:39.586Z","Errored, No Charge","grok-code-fast-1","Yes","0","1105","148608","1487","151200","0.01"
"2025-11-11T04:08:11.557Z","Included","grok-code-fast-1","Yes","0","459","146560","1563","148582","0.01"
"2025-11-11T04:08:00.344Z","Included","grok-code-fast-1","Yes","0","1939","143808","842","146589","0.01"
"2025-11-11T04:07:48.402Z","Errored, No Charge","grok-code-fast-1","Yes","0","1962","141824","67","143853","0.004"
"2025-11-11T04:07:31.263Z","Included","grok-code-fast-1","Yes","0","1248","138304","2270","141822","0.01"
"2025-11-11T04:07:13.295Z","Included","grok-code-fast-1","Yes","0","1353","136896","67","138316","0.004"
"2025-11-11T04:06:50.455Z","Included","grok-code-fast-1","Yes","0","126244","8320","2218","136782","0.03"
"2025-11-11T04:06:39.333Z","Included","grok-code-fast-1","Yes","0","754","132992","67","133813","0.003"
"2025-11-11T04:06:23.705Z","Included","grok-code-fast-1","Yes","0","124453","8320","67","132840","0.03"
"2025-11-11T04:06:13.537Z","Included","grok-code-fast-1","Yes","0","107","132224","133","132464","0.003"
"2025-11-11T04:06:02.670Z","Included","grok-code-fast-1","Yes","0","64","132032","114","132210","0.003"
"2025-11-11T04:05:55.071Z","Included","grok-code-fast-1","Yes","0","10170","121600","127","131897","0.01"
"2025-11-11T04:02:56.383Z","Errored, No Charge","grok-code-fast-1","Yes","0","0","0","0","0","0.00"
"2025-11-11T04:02:47.151Z","Included","grok-code-fast-1","Yes","0","128","126144","104","126376","0.003"
"2025-11-11T04:02:18.155Z","Included","grok-code-fast-1","Yes","0","328","125760","92","126180","0.003"
"2025-11-11T04:02:09.794Z","Included","grok-code-fast-1","Yes","0","70","125632","77","125779","0.003"
"2025-11-11T04:01:59.076Z","Included","grok-code-fast-1","Yes","0","121","125376","130","125627","0.003"
"2025-11-11T04:01:49.180Z","Included","grok-code-fast-1","Yes","0","774","124288","255","125317","0.004"
"2025-11-11T04:01:36.788Z","Included","grok-code-fast-1","Yes","0","84","124096","67","124247","0.003"
"2025-11-11T04:01:26.352Z","Included","grok-code-fast-1","Yes","0","285","123520","196","124001","0.003"
"2025-11-11T04:01:08.621Z","Included","grok-code-fast-1","Yes","0","373","123008","138","123519","0.003"
"2025-11-11T04:00:57.314Z","Included","grok-code-fast-1","Yes","0","506","122304","212","123022","0.003"
"2025-11-11T04:00:40.234Z","Included","grok-code-fast-1","Yes","0","409","121856","67","122332","0.003"
"2025-11-11T04:00:31.429Z","Included","grok-code-fast-1","Yes","0","275","121344","210","121829","0.003"
"2025-11-11T04:00:23.565Z","Included","grok-code-fast-1","Yes","0","56","121216","68","121340","0.003"
"2025-11-11T04:00:16.044Z","Included","grok-code-fast-1","Yes","0","64","121088","78","121230","0.003"
"2025-11-11T04:00:08.297Z","Included","grok-code-fast-1","Yes","0","260","120768","80","121108","0.003"
"2025-11-11T04:00:00.630Z","Included","grok-code-fast-1","Yes","0","245","120448","68","120761","0.003"
"2025-11-11T03:59:52.978Z","Included","grok-code-fast-1","Yes","0","693","119616","77","120386","0.003"
"2025-11-11T03:59:44.468Z","Included","grok-code-fast-1","Yes","0","484","119040","67","119591","0.003"
"2025-11-11T03:59:36.189Z","Included","grok-code-fast-1","Yes","0","110394","8320","67","118781","0.03"
"2025-11-11T03:57:23.925Z","Included","grok-code-fast-1","Yes","0","104","115648","390","116142","0.004"
"2025-11-11T03:57:04.735Z","Included","grok-code-fast-1","Yes","0","714","113152","1705","115571","0.01"
"2025-11-11T03:56:57.485Z","Included","grok-code-fast-1","Yes","0","710","112384","68","113162","0.003"
"2025-11-11T03:56:49.381Z","Included","grok-code-fast-1","Yes","0","669","111680","68","112417","0.003"
"2025-11-11T03:56:41.884Z","Included","grok-code-fast-1","Yes","0","997","110656","67","111720","0.003"
"2025-11-11T03:56:34.474Z","Included","grok-code-fast-1","Yes","0","226","110336","100","110662","0.003"
"2025-11-11T03:56:29.763Z","Included","grok-code-fast-1","Yes","0","251","110016","82","110349","0.003"
"2025-11-11T03:56:22.768Z","Included","grok-code-fast-1","Yes","0","672","109184","82","109938","0.003"
"2025-11-11T03:55:14.574Z","Errored, No Charge","grok-code-fast-1","Yes","0","0","0","0","0","0.00"
"2025-11-11T03:55:12.410Z","Included","grok-code-fast-1","Yes","0","5028","104064","76","109168","0.004"
"2025-11-11T03:53:52.212Z","Included","grok-code-fast-1","Yes","0","293","107968","309","108570","0.003"
"2025-11-11T03:53:36.867Z","Included","grok-code-fast-1","Yes","0","263","107520","72","107855","0.003"
"2025-11-11T03:53:16.620Z","Included","grok-code-fast-1","Yes","0","307","106816","425","107548","0.003"
"2025-11-11T03:53:03.489Z","Included","grok-code-fast-1","Yes","0","97983","8320","425","106728","0.02"
"2025-11-11T03:52:54.078Z","Included","grok-code-fast-1","Yes","0","155","104192","75","104422","0.003"
"2025-11-11T03:52:47.522Z","Included","grok-code-fast-1","Yes","0","793","103296","74","104163","0.003"
"2025-11-11T03:52:40.971Z","Included","grok-code-fast-1","Yes","0","2234","100992","67","103293","0.003"
"2025-11-11T03:52:35.150Z","Included","grok-code-fast-1","Yes","0","87","100864","78","101029","0.003"
"2025-11-11T03:52:28.647Z","Included","grok-code-fast-1","Yes","0","631","100096","79","100806","0.003"
"2025-11-11T03:52:19.525Z","Included","grok-code-fast-1","Yes","0","91733","8320","68","100121","0.02"
"2025-11-11T03:52:12.376Z","Included","grok-code-fast-1","Yes","0","523","98816","68","99407","0.003"
"2025-11-11T03:52:04.177Z","Included","grok-code-fast-1","Yes","0","882","97792","68","98742","0.003"
"2025-11-11T03:51:57.216Z","Included","grok-code-fast-1","Yes","0","240","97472","68","97780","0.003"
"2025-11-11T03:51:50.783Z","Included","grok-code-fast-1","Yes","0","68","97344","68","97480","0.002"
"2025-11-11T03:51:34.587Z","Included","grok-code-fast-1","Yes","0","250","97024","84","97358","0.003"
"2025-11-11T03:51:27.609Z","Included","grok-code-fast-1","Yes","0","182","96768","101","97051","0.003"
"2025-11-11T03:51:07.689Z","Included","grok-code-fast-1","Yes","0","299","96384","84","96767","0.003"
"2025-11-11T03:51:02.528Z","Included","grok-code-fast-1","Yes","0","255","96000","144","96399","0.003"
"2025-11-11T03:50:41.804Z","Included","grok-code-fast-1","Yes","0","294","95680","68","96042","0.002"
"2025-11-11T03:50:40.341Z","Included","grok-code-fast-1","Yes","0","251","95296","143","95690","0.003"
"2025-11-11T03:50:32.573Z","Errored, No Charge","grok-code-fast-1","Yes","0","165","95104","68","95337","0.002"
"2025-11-11T03:50:16.068Z","Included","grok-code-fast-1","Yes","0","276","94720","142","95138","0.003"
"2025-11-11T03:49:57.790Z","Included","grok-code-fast-1","Yes","0","235","94400","126","94761","0.003"
"2025-11-11T03:49:52.665Z","Included","grok-code-fast-1","Yes","0","304","93952","125","94381","0.003"
"2025-11-11T03:49:47.318Z","Errored, No Charge","grok-code-fast-1","Yes","0","76","93824","80","93980","0.002"
"2025-11-11T03:49:41.522Z","Included","grok-code-fast-1","Yes","0","208","93504","90","93802","0.002"
"2025-11-11T03:49:32.448Z","Included","grok-code-fast-1","Yes","0","727","92672","79","93478","0.003"
"2025-11-11T03:49:25.929Z","Included","grok-code-fast-1","Yes","0","9364","83264","49","92677","0.004"
"2025-11-11T03:46:32.708Z","Errored, No Charge","grok-code-fast-1","Yes","0","0","0","0","0","0.00"
"2025-11-11T03:46:27.812Z","Included","grok-code-fast-1","Yes","0","178","83136","104","83418","0.002"
"2025-11-11T03:46:21.037Z","Included","grok-code-fast-1","Yes","0","164","82688","309","83161","0.003"
"2025-11-11T03:46:08.388Z","Included","grok-code-fast-1","Yes","0","96","82304","300","82700","0.003"
"2025-11-11T03:46:02.565Z","Included","grok-code-fast-1","Yes","0","210","82048","74","82332","0.002"
"2025-11-11T03:45:57.315Z","Included","grok-code-fast-1","Yes","0","103","81856","103","82062","0.002"
"2025-11-11T03:45:48.500Z","Included","grok-code-fast-1","Yes","0","73","81728","92","81893","0.002"
"2025-11-11T03:45:32.920Z","Included","grok-code-fast-1","Yes","0","50","79936","1762","81748","0.01"
"2025-11-11T03:45:26.356Z","Included","grok-code-fast-1","Yes","0","93","79680","154","79927","0.002"
"2025-11-11T03:45:08.046Z","Included","grok-code-fast-1","Yes","0","149","77760","1768","79677","0.01"
"2025-11-11T03:45:02.070Z","Included","grok-code-fast-1","Yes","0","72","77632","94","77798","0.002"
"2025-11-11T03:44:53.118Z","Included","grok-code-fast-1","Yes","0","85","77376","178","77639","0.002"
"2025-11-11T03:44:47.134Z","Included","grok-code-fast-1","Yes","0","53","77248","108","77409","0.002"
"2025-11-11T03:44:35.312Z","Included","grok-code-fast-1","Yes","0","61","77056","128","77245","0.002"
"2025-11-11T03:44:26.334Z","Included","grok-code-fast-1","Yes","0","126","76800","128","77054","0.002"
"2025-11-11T03:44:11.828Z","Included","grok-code-fast-1","Yes","0","347","76352","133","76832","0.002"
"2025-11-11T03:43:51.768Z","Included","grok-code-fast-1","Yes","0","70237","5888","184","76309","0.02"
"2025-11-11T03:43:44.807Z","Included","grok-code-fast-1","Yes","0","320","74176","745","75241","0.003"
"2025-11-11T03:43:39.995Z","Included","grok-code-fast-1","Yes","0","542","73600","82","74224","0.002"
"2025-11-11T03:43:24.003Z","Included","grok-code-fast-1","Yes","0","905","72640","67","73612","0.002"
"2025-11-11T03:43:16.166Z","Included","grok-code-fast-1","Yes","0","461","71424","742","72627","0.003"
